"","fips","county","state","cc_lon","cc_lat","rMapState","rMapCounty","era5_lat","era5_lon","distance"
"2234",42053,"Forest County","PA",-79.2262947246307,41.5021156321379,"pennsylvania","forest",41.5,-79.2,2.20384617149615
"2235",42055,"Franklin County","PA",-77.7177372209863,39.9251946682754,"pennsylvania","franklin",39.9,-77.7,3.18679604823242
"2236",42057,"Fulton County","PA",-78.1132679100906,39.924719134345,"pennsylvania","fulton",39.9,-78.1,2.9754452809834
"2237",42059,"Greene County","PA",-80.2211155528297,39.8544284261829,"pennsylvania","greene",39.9,-80.2,5.38398615268867
"2238",42061,"Huntingdon County","PA",-77.9721435435681,40.4223110385768,"pennsylvania","huntingdon",40.4,-78,3.42674001619343
"2239",42063,"Indiana County","PA",-79.0801686413091,40.6541771410473,"pennsylvania","indiana",40.7,-79.1,5.36895330422526
"2240",42065,"Jefferson County","PA",-78.9968119324935,41.1246497519886,"pennsylvania","jefferson",41.1,-79,2.75716359437413
"2241",42067,"Juniata County","PA",-77.4066918048039,40.5228096497101,"pennsylvania","juniata",40.5,-77.4,2.60166597906243
"2242",42069,"Lackawanna County","PA",-75.6166430948989,41.4347861705982,"pennsylvania","lackawanna",41.4,-75.6,4.11374596308961
"2243",42071,"Lancaster County","PA",-76.2473544700346,40.0457961017922,"pennsylvania","lancaster",40,-76.2,6.50209074162599
"2244",42073,"Lawrence County","PA",-80.3295564103788,40.9925046847276,"pennsylvania","lawrence",41,-80.3,2.62068798504534
"2245",42075,"Lebanon County","PA",-76.4631228613651,40.3682002567388,"pennsylvania","lebanon",40.4,-76.5,4.72336863341962
"2246",42077,"Lehigh County","PA",-75.5916979793449,40.6164379267531,"pennsylvania","lehigh",40.6,-75.6,1.96010264216542
"2247",42079,"Luzerne County","PA",-75.9902073781516,41.1781050510832,"pennsylvania","luzerne",41.2,-76,2.57176808564254
"2248",42081,"Lycoming County","PA",-77.0660772237582,41.3327327109697,"pennsylvania","lycoming",41.3,-77.1,4.61790943550734
"2249",42083,"McKean County","PA",-78.574266862971,41.806206385216,"pennsylvania","mckean",41.8,-78.6,2.24488067442342
"2250",42085,"Mercer County","PA",-80.260048823546,41.2990908443496,"pennsylvania","mercer",41.3,-80.3,3.34166326457418
"2251",42087,"Mifflin County","PA",-77.6061433948243,40.6075652999327,"pennsylvania","mifflin",40.6,-77.6,0.989233730368696
"2252",42089,"Monroe County","PA",-75.3393402552158,41.0592256231693,"pennsylvania","monroe",41.1,-75.3,5.61293690278496
"2253",42091,"Montgomery County","PA",-75.3639498975645,40.2187831691893,"pennsylvania","montgomery",40.2,-75.4,3.70960267049972
"2254",42093,"Montour County","PA",-76.6595385926623,41.0209265284443,"pennsylvania","montour",41,-76.7,4.12133364294536
"2255",42095,"Northampton County","PA",-75.308796678314,40.7601912691433,"pennsylvania","northampton",40.8,-75.3,4.49318198105484
"2256",42097,"Northumberland County","PA",-76.7085604430431,40.8422371333505,"pennsylvania","northumberland",40.8,-76.7,4.75672588842419
"2257",42099,"Perry County","PA",-77.2522473299129,40.4026254513171,"pennsylvania","perry",40.4,-77.3,4.05760083080613
"2258",42101,"Philadelphia County","PA",-75.1352336895702,40.0048685286016,"pennsylvania","philadelphia",40,-75.1,3.05244711557866
"2259",42103,"Pike County","PA",-75.0503725543115,41.3328175328697,"pennsylvania","pike",41.3,-75.1,5.52881294770165
"2260",42105,"Potter County","PA",-77.9029623528794,41.7455416351994,"pennsylvania","potter",41.7,-77.9,5.07558264768805
"2261",42107,"Schuylkill County","PA",-76.2157058184654,40.7065648199973,"pennsylvania","schuylkill",40.7,-76.2,1.51260250401182
"2262",42109,"Snyder County","PA",-77.0655636727241,40.7674425308683,"pennsylvania","snyder",40.8,-77.1,4.64358518637916
"2263",42111,"Somerset County","PA",-79.0249292367165,39.9777981988544,"pennsylvania","somerset",40,-79,3.2602174936308
"2264",42113,"Sullivan County","PA",-76.5229501062979,41.4408969949128,"pennsylvania","sullivan",41.4,-76.5,4.93914117369313
"2265",42115,"Susquehanna County","PA",-75.8063748364074,41.8218890967416,"pennsylvania","susquehanna",41.8,-75.8,2.49372809918972
"2266",42117,"Tioga County","PA",-77.2653373611855,41.7645286084478,"pennsylvania","tioga",41.8,-77.3,4.88511057574111
"2267",42119,"Union County","PA",-77.0647959665831,40.9601144924256,"pennsylvania","union",41,-77.1,5.3357093298046
"2268",42121,"Venango County","PA",-79.7587280583811,41.3919644819074,"pennsylvania","venango",41.4,-79.8,3.55974739623646
"2269",42123,"Warren County","PA",-79.2747907452905,41.8078071506383,"pennsylvania","warren",41.8,-79.3,2.26433656150017
"2270",42125,"Washington County","PA",-80.2471779499343,40.1888192379574,"pennsylvania","washington",40.2,-80.2,4.19933003461713
"2271",42127,"Wayne County","PA",-75.3103833395515,41.6498721997014,"pennsylvania","wayne",41.6,-75.3,5.6189038538509
"2272",42129,"Westmoreland County","PA",-79.4626633932719,40.3140276706371,"pennsylvania","westmoreland",40.3,-79.5,3.53337196871825
"2273",42131,"Wyoming County","PA",-76.0297590127446,41.5162421663937,"pennsylvania","wyoming",41.5,-76,3.06976783558019
"2274",42133,"York County","PA",-76.7301050268867,39.9259066052342,"pennsylvania","york",39.9,-76.7,3.86238930794971
"2275",44001,"Bristol County","RI",-71.2548453047571,41.7124804021162,"rhode island","bristol",41.7,-71.3,4.00062331425352
"2276",44003,"Kent County","RI",-71.5720598891969,41.6792068778249,"rhode island","kent",41.7,-71.6,3.27949616743208
"2277",44005,"Newport County","RI",-71.2303065809958,41.5655065787635,"rhode island","newport",41.6,-71.2,4.59410051336709
"2278",44007,"Providence County","RI",-71.5746791644251,41.875108590076,"rhode island","providence",41.9,-71.6,3.47623867904679
"2279",44009,"Washington County","RI",-71.6234034321099,41.4885949551614,"rhode island","washington",41.5,-71.6,2.32762742399933
"2280",45001,"Abbeville County","SC",-82.4585080577311,34.2302146877176,"south carolina","abbeville",34.2,-82.5,5.08929515148143
"2281",45003,"Aiken County","SC",-81.6469379362918,33.5511792297719,"south carolina","aiken",33.6,-81.6,6.96281133599219
"2282",45005,"Allendale County","SC",-81.3567328512893,32.9943566307244,"south carolina","allendale",33,-81.4,4.08756058691983
"2283",45007,"Anderson County","SC",-82.6460750573428,34.5197149611676,"south carolina","anderson",34.5,-82.6,4.76182549459639
"2284",45009,"Bamberg County","SC",-81.0458665460355,33.2161732867112,"south carolina","bamberg",33.2,-81,4.6358434016831
"2285",45011,"Barnwell County","SC",-81.4416021152473,33.2676596695082,"south carolina","barnwell",33.3,-81.4,5.28702867478321
"2286",45013,"Beaufort County","SC",-80.7812798645671,32.3716520744354,"south carolina","beaufort",32.4,-80.8,3.61277889089118
"2287",45015,"Berkeley County","SC",-79.9464812753089,33.2037332734092,"south carolina","berkeley",33.2,-79.9,4.35001146462725
"2288",45017,"Calhoun County","SC",-80.7783987823267,33.6868133788728,"south carolina","calhoun",33.7,-80.8,2.48059321536641
"2289",45019,"Charleston County","SC",-79.9689201172288,32.8393812412025,"south carolina","charleston",32.8,-80,5.26052662606831
"2290",45021,"Cherokee County","SC",-81.6238273018638,35.0567044227905,"south carolina","cherokee",35.1,-81.6,5.28551883403158
"2291",45023,"Chester County","SC",-81.1568504920845,34.6931095094143,"south carolina","chester",34.7,-81.2,4.02414929770334
"2292",45025,"Chesterfield County","SC",-80.1408360104622,34.6364585635218,"south carolina","chesterfield",34.6,-80.1,5.51944765722266
"2293",45027,"Clarendon County","SC",-80.2014109435797,33.6732013259605,"south carolina","clarendon",33.7,-80.2,2.9861116884938
"2294",45029,"Colleton County","SC",-80.6710321198708,32.871462921947,"south carolina","colleton",32.9,-80.7,4.17515076340473
"2295",45031,"Darlington County","SC",-79.9482674734895,34.3329457457822,"south carolina","darlington",34.3,-79.9,5.75766180373385
"2296",45033,"Dillon County","SC",-79.3626078005305,34.3869662769117,"south carolina","dillon",34.4,-79.4,3.72820750113853
"2297",45035,"Dorchester County","SC",-80.3982752501945,33.075769926314,"south carolina","dorchester",33.1,-80.4,2.70186865142702
"2298",45037,"Edgefield County","SC",-81.9780550639444,33.7804058349384,"south carolina","edgefield",33.8,-82,2.97979969490998
"2299",45039,"Fairfield County","SC",-81.1207265623996,34.3985238410674,"south carolina","fairfield",34.4,-81.1,1.91031151605524
"2300",45041,"Florence County","SC",-79.6886844267726,34.0240752171534,"south carolina","florence",34,-79.7,2.87666640777425
"2301",45043,"Georgetown County","SC",-79.3307802667065,33.4451055380152,"south carolina","georgetown",33.4,-79.3,5.77884357923028
"2302",45045,"Greenville County","SC",-82.3710348272665,34.8950464228621,"south carolina","greenville",34.9,-82.4,2.70093573016681
"2303",45047,"Greenwood County","SC",-82.1188212023564,34.158552763961,"south carolina","greenwood",34.2,-82.1,4.92859940207896
"2304",45049,"Hampton County","SC",-81.1423954119549,32.7794051701801,"south carolina","hampton",32.8,-81.1,4.58168687007836
"2305",45051,"Horry County","SC",-78.9856841697592,33.9220156722184,"south carolina","horry",33.9,-79,2.7847134844699
"2306",45053,"Jasper County","SC",-81.0360578161618,32.4723008182122,"south carolina","jasper",32.5,-81,4.57948069814811
"2307",45055,"Kershaw County","SC",-80.5861727902147,34.356430993604,"south carolina","kershaw",34.4,-80.6,5.01400053236406
"2308",45057,"Lancaster County","SC",-80.7046097627609,34.7084981590257,"south carolina","lancaster",34.7,-80.7,1.03528061112627
"2309",45059,"Laurens County","SC",-82.0074055827259,34.4913318663615,"south carolina","laurens",34.5,-82,1.18013711667204
"2310",45061,"Lee County","SC",-80.2488287637086,34.1652080224258,"south carolina","lee",34.2,-80.2,5.93382604469631
"2311",45063,"Lexington County","SC",-81.2754090915965,33.9058058539227,"south carolina","lexington",33.9,-81.3,2.36104241121465
"2312",45065,"McCormick County","SC",-82.3194539263726,33.9115396509489,"south carolina","mccormick",33.9,-82.3,2.21003770215319
"2313",45067,"Marion County","SC",-79.3482303229458,34.0856448333522,"south carolina","marion",34.1,-79.3,4.72566440652627
"2314",45069,"Marlboro County","SC",-79.6656507118924,34.5948741261105,"south carolina","marlboro",34.6,-79.7,3.19993502668707
"2315",45071,"Newberry County","SC",-81.6007306182082,34.2951949013963,"south carolina","newberry",34.3,-81.6,0.538950624888011
"2316",45073,"Oconee County","SC",-83.0787554718119,34.7472885613343,"south carolina","oconee",34.7,-83.1,5.61165075962774
"2317",45075,"Orangeburg County","SC",-80.7999693644032,33.4457385605682,"south carolina","orangeburg",33.4,-80.8,5.0914236999064
"2318",45077,"Pickens County","SC",-82.7352240716608,34.8929714931613,"south carolina","pickens",34.9,-82.7,3.30881860800834
"2319",45079,"Richland County","SC",-80.8981695906763,34.0255461104166,"south carolina","richland",34,-80.9,2.8487579419629
"2320",45081,"Saluda County","SC",-81.7254357097846,34.0098373026434,"south carolina","saluda",34,-81.7,2.58913591314066
"2321",45083,"Spartanburg County","SC",-81.9903754137124,34.9387474517098,"south carolina","spartanburg",34.9,-82,4.4017346000556
"2322",45085,"Sumter County","SC",-80.3755931138816,33.913524382773,"south carolina","sumter",33.9,-80.4,2.71077140218093
"2323",45087,"Union County","SC",-81.6168243474452,34.6949435367573,"south carolina","union",34.7,-81.6,1.63898311146736
"2324",45089,"Williamsburg County","SC",-79.7185682087545,33.626519563695,"south carolina","williamsburg",33.6,-79.7,3.41693360932591
"2325",45091,"York County","SC",-81.18482822433,34.9810827730229,"south carolina","york",35,-81.2,2.52035007994325
"2326",46003,"Aurora County","SD",-98.5600801581152,43.7132884731415,"south dakota","aurora",43.7,-98.6,3.53704475771351
"2327",46005,"Beadle County","SD",-98.2722449678154,44.4120721108277,"south dakota","beadle",44.4,-98.3,2.58325849339306
"2328",46007,"Bennett County","SD",-101.667589400434,43.1909517309433,"south dakota","bennett",43.2,-101.7,2.8174848778748
"2329",46009,"Bon Homme County","SD",-97.8807217121891,42.9831773241516,"south dakota","bon homme",43,-97.9,2.44325292035408
"2330",46011,"Brookings County","SD",-96.7760915945803,44.3748465706939,"south dakota","brookings",44.4,-96.8,3.3845346362992
"2331",46013,"Brown County","SD",-98.3510825157864,45.5882771073076,"south dakota","brown",45.6,-98.4,4.02716035076796
"2332",46015,"Brule County","SD",-99.0896789426065,43.7143065245071,"south dakota","brule",43.7,-99.1,1.79630348548179
"2333",46017,"Buffalo County","SD",-99.2152322275709,44.0728866178704,"south dakota","buffalo",44.1,-99.2,3.25420626499182
"2334",46019,"Butte County","SD",-103.508430206523,44.9016702590298,"south dakota","butte",44.9,-103.5,0.690197558194761
"2335",46021,"Campbell County","SD",-100.045286861489,45.7681286879692,"south dakota","campbell",45.8,-100,4.9946608601458
"2336",46023,"Charles Mix County","SD",-98.5901703546354,43.2005109823594,"south dakota","charles mix",43.2,-98.6,0.800170427187758
"2337",46025,"Clark County","SD",-97.7291153020259,44.8549491115552,"south dakota","clark",44.9,-97.7,5.51568279643752
"2338",46027,"Clay County","SD",-96.9753146308195,42.9058182767302,"south dakota","clay",42.9,-97,2.11449002046812
"2339",46029,"Codington County","SD",-97.1891841420524,44.9808732998368,"south dakota","codington",45,-97.2,2.29348875961104
"2340",46031,"Corson County","SD",-101.193647684389,45.7022474862092,"south dakota","corson",45.7,-101.2,0.554430366866522
"2341",46033,"Custer County","SD",-103.454261946033,43.6716067645293,"south dakota","custer",43.7,-103.5,4.8525219594572
"2342",46035,"Davison County","SD",-98.1281410708195,43.6729302532576,"south dakota","davison",43.7,-98.1,3.76967571243353
"2343",46037,"Day County","SD",-97.6046421089954,45.3666216068534,"south dakota","day",45.4,-97.6,3.7334729795637
"2344",46039,"Deuel County","SD",-96.6578938531615,44.7633582403623,"south dakota","deuel",44.8,-96.7,5.2642466076623
"2345",46041,"Dewey County","SD",-100.867873028052,45.1508917630326,"south dakota","dewey",45.2,-100.9,6.01991425232652
"2346",46043,"Douglas County","SD",-98.370593949921,43.3813557840059,"south dakota","douglas",43.4,-98.4,3.15666305180519
"2347",46045,"Edmunds County","SD",-99.2132489791862,45.4128182472647,"south dakota","edmunds",45.4,-99.2,1.76233781962053
"2348",46047,"Fall River County","SD",-103.535218206608,43.2354501213834,"south dakota","fall river",43.2,-103.5,4.87189752657366
"2349",46049,"Faulk County","SD",-99.1449474713664,45.0649937487258,"south dakota","faulk",45.1,-99.1,5.25952005718967
"2350",46051,"Grant County","SD",-96.7514234464495,45.1713673687335,"south dakota","grant",45.2,-96.8,4.96773832630663
"2351",46053,"Gregory County","SD",-99.1954136101463,43.1888053918235,"south dakota","gregory",43.2,-99.2,1.30094274874863
"2352",46055,"Haakon County","SD",-101.540905066124,44.2875131017843,"south dakota","haakon",44.3,-101.5,3.54328086440898
"2353",46057,"Hamlin County","SD",-97.1860664498895,44.6740824168799,"south dakota","hamlin",44.7,-97.2,3.08912090013293
"2354",46059,"Hand County","SD",-99.0023709695702,44.5439383930755,"south dakota","hand",44.5,-99,4.89481818026758
"2355",46061,"Hanson County","SD",-97.7675604322796,43.6752243108909,"south dakota","hanson",43.7,-97.8,3.79747457200291
"2356",46063,"Harding County","SD",-103.490430480237,45.5758309228845,"south dakota","harding",45.6,-103.5,2.79169838497279
"2357",46065,"Hughes County","SD",-100.000167778706,44.3816799896863,"south dakota","hughes",44.4,-100,2.03958774673278
"2358",46067,"Hutchinson County","SD",-97.7486048100434,43.3331526635969,"south dakota","hutchinson",43.3,-97.7,5.39538649227295
"2359",46069,"Hyde County","SD",-99.4869566227379,44.5439329344126,"south dakota","hyde",44.5,-99.5,4.99896026335582
"2360",46071,"Jackson County","SD",-101.632363223064,43.6877062659139,"south dakota","jackson",43.7,-101.6,2.94209133191379
"2361",46073,"Jerauld County","SD",-98.6323153978221,44.0654294290562,"south dakota","jerauld",44.1,-98.6,4.63505477582715
"2362",46075,"Jones County","SD",-100.692306584382,43.9539050174012,"south dakota","jones",44,-100.7,5.16826521249794
"2363",46077,"Kingsbury County","SD",-97.4841809286144,44.3722163155449,"south dakota","kingsbury",44.4,-97.5,3.33925152185412
"2364",46079,"Lake County","SD",-97.1120354385841,44.0277674525314,"south dakota","lake",44,-97.1,3.23760617656998
"2365",46081,"Lawrence County","SD",-103.778491674475,44.3529871848484,"south dakota","lawrence",44.4,-103.8,5.50600410053731
"2366",46083,"Lincoln County","SD",-96.7122095606639,43.2753875963755,"south dakota","lincoln",43.3,-96.7,2.91258281179203
"2367",46085,"Lyman County","SD",-99.8529333271475,43.8884360959856,"south dakota","lyman",43.9,-99.9,3.98865627130597
"2368",46087,"McCook County","SD",-97.3533574669152,43.6740688327923,"south dakota","mccook",43.7,-97.4,4.73568094082348
"2369",46089,"McPherson County","SD",-99.2172340192109,45.7633367833887,"south dakota","mcpherson",45.8,-99.2,4.29466080336
"2370",46091,"Marshall County","SD",-97.5956897657727,45.7579128609402,"south dakota","marshall",45.8,-97.6,4.69700343775609
"2371",46093,"Meade County","SD",-102.705108572586,44.5615254002012,"south dakota","meade",44.6,-102.7,4.30182347321044
"2372",46095,"Mellette County","SD",-100.762412144279,43.5736413969214,"south dakota","mellette",43.6,-100.8,4.21762911171815
"2373",46097,"Miner County","SD",-97.6012886548717,44.0250413088339,"south dakota","miner",44,-97.6,2.78947622474582
"2374",46099,"Minnehaha County","SD",-96.7681512476908,43.6743110124916,"south dakota","minnehaha",43.7,-96.8,3.84005809772039
"2375",46101,"Moody County","SD",-96.6456914475678,44.0263469207827,"south dakota","moody",44,-96.6,4.68822419337867
"2376",46103,"Pennington County","SD",-102.82937631867,43.9964936542309,"south dakota","pennington",44,-102.8,2.38555014838956
"2377",46105,"Perkins County","SD",-102.470994495276,45.484659071407,"south dakota","perkins",45.5,-102.5,2.83542525757645
"2378",46107,"Potter County","SD",-99.9580053433726,45.0579736703432,"south dakota","potter",45.1,-100,5.72557641132681
"2379",46109,"Roberts County","SD",-96.9363023059938,45.6252425198311,"south dakota","roberts",45.6,-96.9,3.98629108027302
"2380",46111,"Sanborn County","SD",-98.0867429720959,44.0241888830407,"south dakota","sanborn",44,-98.1,2.89449914720761
"2381",46113,"Shannon County","SD",-102.555593511695,43.3299316116261,"south dakota","shannon",43.3,-102.6,4.90331974370107
"2382",46115,"Spink County","SD",-98.3432683504237,44.9331534027556,"south dakota","spink",44.9,-98.3,5.02589628072271
"2383",46117,"Stanley County","SD",-100.738048738794,44.4056012222098,"south dakota","stanley",44.4,-100.7,3.08863795923525
"2384",46119,"Sully County","SD",-100.135899016474,44.7082341064311,"south dakota","sully",44.7,-100.1,2.98409198933881
"2385",46121,"Todd County","SD",-100.722316849368,43.187759595533,"south dakota","todd",43.2,-100.7,2.26574625910107
"2386",46123,"Tripp County","SD",-99.8893820791673,43.3403787118048,"south dakota","tripp",43.3,-99.9,4.57644561876429
"2387",46125,"Turner County","SD",-97.1387155896639,43.3082522987753,"south dakota","turner",43.3,-97.1,3.26765943531358
"2388",46127,"Union County","SD",-96.6473860503806,42.828854014628,"south dakota","union",42.8,-96.6,5.028605724818
"2389",46129,"Walworth County","SD",-100.029975801078,45.4245072946656,"south dakota","walworth",45.4,-100,3.59570913267365
"2390",46135,"Yankton County","SD",-97.3940694896491,43.0033306962056,"south dakota","yankton",43,-97.4,0.60835867298854
"2391",46137,"Ziebach County","SD",-101.665557287856,44.975680274289,"south dakota","ziebach",45,-101.7,3.83248237715189
"2392",47001,"Anderson County","TN",-84.188045026565,36.1211877518232,"tennessee","anderson",36.1,-84.2,2.59270911666522
"2393",47003,"Bedford County","TN",-86.4588850929574,35.5259852256682,"tennessee","bedford",35.5,-86.5,4.71666764874685
"2394",47005,"Benton County","TN",-88.0732913303526,36.0759695544625,"tennessee","benton",36.1,-88.1,3.59590419008444
"2395",47007,"Bledsoe County","TN",-85.2059813488321,35.6008546748624,"tennessee","bledsoe",35.6,-85.2,0.54863034001072
"2396",47009,"Blount County","TN",-83.9227788474829,35.6891177492916,"tennessee","blount",35.7,-83.9,2.38976320636209
"2397",47011,"Bradley County","TN",-84.8622656652713,35.1514950427375,"tennessee","bradley",35.2,-84.9,6.39852396900124
"2398",47013,"Campbell County","TN",-84.1450105929914,36.3945358235868,"tennessee","campbell",36.4,-84.1,4.07820331628362
"2399",47015,"Cannon County","TN",-86.0520983550886,35.8133552055509,"tennessee","cannon",35.8,-86.1,4.57350479412318
"2400",47017,"Carroll County","TN",-88.4525024268187,35.9704218062902,"tennessee","carroll",36,-88.5,5.39871654692847
"2401",47019,"Carter County","TN",-82.1267900279991,36.2922866339245,"tennessee","carter",36.3,-82.1,2.55182144877172
"2402",47021,"Cheatham County","TN",-87.0928708657179,36.2622012748939,"tennessee","cheatham",36.3,-87.1,4.25608946142112
"2403",47023,"Chester County","TN",-88.6166277913896,35.4214655035062,"tennessee","chester",35.4,-88.6,2.82546197588111
"2404",47025,"Claiborne County","TN",-83.6685186201986,36.4815669125171,"tennessee","claiborne",36.5,-83.7,3.48635890444386
"2405",47027,"Clay County","TN",-85.5352702733895,36.5512499934026,"tennessee","clay",36.6,-85.5,6.27618219254672
"2406",47029,"Cocke County","TN",-83.1153099453558,35.9246239516958,"tennessee","cocke",35.9,-83.1,3.06865542303772
"2407",47031,"Coffee County","TN",-86.0629231010267,35.4919964492502,"tennessee","coffee",35.5,-86.1,3.4769739589571
"2408",47033,"Crockett County","TN",-89.1377910586924,35.8156285694933,"tennessee","crockett",35.8,-89.1,3.82924352512646
"2409",47035,"Cumberland County","TN",-85.0100318160794,35.9497171570252,"tennessee","cumberland",35.9,-85,5.6077158157383
"2410",47037,"Davidson County","TN",-86.7787845566123,36.1752508916625,"tennessee","davidson",36.2,-86.8,3.34960067438174
"2411",47039,"Decatur County","TN",-88.1126751389849,35.6180365805436,"tennessee","decatur",35.6,-88.1,2.31229671725827
"2412",47041,"DeKalb County","TN",-85.8398864892177,35.9890716839773,"tennessee","de kalb",36,-85.8,3.79383688734277
"2413",47043,"Dickson County","TN",-87.3636883890746,36.1491480791979,"tennessee","dickson",36.1,-87.4,6.37118809359178
"2414",47045,"Dyer County","TN",-89.4125692952302,36.0536923990366,"tennessee","dyer",36.1,-89.4,5.27747751501519
"2415",47047,"Fayette County","TN",-89.4176132024093,35.2012209293727,"tennessee","fayette",35.2,-89.4,1.60845855858963
"2416",47049,"Fentress County","TN",-84.9317384247478,36.3774655814095,"tennessee","fentress",36.4,-84.9,3.79289260281473
"2417",47051,"Franklin County","TN",-86.082836253713,35.1523206358792,"tennessee","franklin",35.2,-86.1,5.53287891511661
"2418",47053,"Gibson County","TN",-88.934103288136,35.9955073526115,"tennessee","gibson",36,-88.9,3.11240130115605
"2419",47055,"Giles County","TN",-87.0267045417274,35.2105164570611,"tennessee","giles",35.2,-87,2.69635741123527
"2420",47057,"Grainger County","TN",-83.4957822659855,36.2745768163926,"tennessee","grainger",36.3,-83.5,2.8552044046614
"2421",47059,"Greene County","TN",-82.8462721102883,36.1745204818234,"tennessee","greene",36.2,-82.8,5.03367459146606
"2422",47061,"Grundy County","TN",-85.7172653646067,35.3846946583924,"tennessee","grundy",35.4,-85.7,2.31405499173045
"2423",47063,"Hamblen County","TN",-83.2364629248031,36.2236378944586,"tennessee","hamblen",36.2,-83.2,4.20023160238385
"2424",47065,"Hamilton County","TN",-85.170218230727,35.1782248453637,"tennessee","hamilton",35.2,-85.2,3.6363785151449
"2425",47067,"Hancock County","TN",-83.2119436196253,36.5217530308256,"tennessee","hancock",36.5,-83.2,2.64640549107347
"2426",47069,"Hardeman County","TN",-88.9957116501158,35.2098636261697,"tennessee","hardeman",35.2,-89,1.1651594720164
"2427",47071,"Hardin County","TN",-88.1924743565286,35.2048241652025,"tennessee","hardin",35.2,-88.2,0.8708756054137
"2428",47073,"Hawkins County","TN",-82.9334807583627,36.4416042080386,"tennessee","hawkins",36.4,-82.9,5.51776266378657
"2429",47075,"Haywood County","TN",-89.2690466020405,35.5867157916836,"tennessee","haywood",35.6,-89.3,3.16718147786101
"2430",47077,"Henderson County","TN",-88.3875647761715,35.6524124864023,"tennessee","henderson",35.7,-88.4,5.41541950744882
"2431",47079,"Henry County","TN",-88.3052577129096,36.3348041047058,"tennessee","henry",36.3,-88.3,3.90318785854342
"2432",47081,"Hickman County","TN",-87.4796575551215,35.8092149351042,"tennessee","hickman",35.8,-87.5,2.1036592012197
"2433",47083,"Houston County","TN",-87.7378420130753,36.2825289785196,"tennessee","houston",36.3,-87.7,3.91196235269956
"2434",47085,"Humphreys County","TN",-87.7811749517421,36.0314810896742,"tennessee","humphreys",36,-87.8,3.89238292847714
"2435",47087,"Jackson County","TN",-85.6739024514981,36.3705146640277,"tennessee","jackson",36.4,-85.7,4.0310832774034
"2436",47089,"Jefferson County","TN",-83.4343297972628,36.0562026415962,"tennessee","jefferson",36.1,-83.4,5.77165660393281
"2437",47091,"Johnson County","TN",-81.843764882509,36.4581590093505,"tennessee","johnson",36.5,-81.8,6.08675359115847
"2438",47093,"Knox County","TN",-83.9379873056303,35.9929404371036,"tennessee","knox",36,-83.9,3.51089821725431
"2439",47095,"Lake County","TN",-89.4946161899289,36.3553864304325,"tennessee","lake",36.4,-89.5,4.98991505842442
"2440",47097,"Lauderdale County","TN",-89.6228967679138,35.757708047393,"tennessee","lauderdale",35.8,-89.6,5.14172750845417
"2441",47099,"Lawrence County","TN",-87.3925562638862,35.219226746031,"tennessee","lawrence",35.2,-87.4,2.24459181095475
"2442",47101,"Lewis County","TN",-87.4897258294497,35.5333551503235,"tennessee","lewis",35.5,-87.5,3.82799799162056
"2443",47103,"Lincoln County","TN",-86.5761281133477,35.14381157514,"tennessee","lincoln",35.1,-86.6,5.33988933634039
"2444",47105,"Loudon County","TN",-84.3131576691443,35.7347304806923,"tennessee","loudon",35.7,-84.3,4.04518445750959
"2445",47107,"McMinn County","TN",-84.6140879286305,35.4263747374226,"tennessee","mcminn",35.4,-84.6,3.20178318130955
"2446",47109,"McNairy County","TN",-88.5736701330292,35.1764902476395,"tennessee","mcnairy",35.2,-88.6,3.54828467873227
"2447",47111,"Macon County","TN",-86.0032390312527,36.533917198105,"tennessee","macon",36.5,-86,3.78674924868108
"2448",47113,"Madison County","TN",-88.8334057134598,35.6129120226229,"tennessee","madison",35.6,-88.8,3.34878487924278
"2449",47115,"Marion County","TN",-85.6179533293738,35.1259820913653,"tennessee","marion",35.1,-85.6,3.32225804258442
"2450",47117,"Marshall County","TN",-86.7621934818622,35.4769041121897,"tennessee","marshall",35.5,-86.8,4.28315328736868
"2451",47119,"Maury County","TN",-87.077267876634,35.6297239677556,"tennessee","maury",35.6,-87.1,3.89666161197217
"2452",47121,"Meigs County","TN",-84.8063273500475,35.5165328953674,"tennessee","meigs",35.5,-84.8,1.92800867732107
"2453",47123,"Monroe County","TN",-84.251918056569,35.446073511134,"tennessee","monroe",35.4,-84.3,6.73188994003953
"2454",47125,"Montgomery County","TN",-87.3853334011838,36.4974525973869,"tennessee","montgomery",36.5,-87.4,1.34221318871576
"2455",47127,"Moore County","TN",-86.3567032219429,35.2920986485147,"tennessee","moore",35.3,-86.4,4.03036686624312
"2456",47129,"Morgan County","TN",-84.6494355075296,36.1264562802324,"tennessee","morgan",36.1,-84.6,5.33237646847278
"2457",47131,"Obion County","TN",-89.1564425320772,36.3511709017659,"tennessee","obion",36.4,-89.2,6.69310164167419
"2458",47133,"Overton County","TN",-85.2847442177221,36.3405786274764,"tennessee","overton",36.3,-85.3,4.71965132549138
"2459",47135,"Perry County","TN",-87.8632328042792,35.6431898730037,"tennessee","perry",35.6,-87.9,5.84661043407955
"2460",47137,"Pickett County","TN",-85.071573341131,36.5632640247238,"tennessee","pickett",36.6,-85.1,4.81475603033632
"2461",47139,"Polk County","TN",-84.526265035667,35.1184847861595,"tennessee","polk",35.1,-84.5,3.15528337338728
"2462",47141,"Putnam County","TN",-85.5049438141889,36.1453374942336,"tennessee","putnam",36.1,-85.5,5.06665618408115
